"county","tract","bg","state","sdsec14","stab","cntyname","sschlnm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","sdsec14","State abbreviation","County name","Secondary school district name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to sdsec14 allocation factor","sdsec14 to bg allocation factor"
"36059","4126.00","2","36"," ","NY","Nassau NY","36",-73.634397,40.677298,1003,1,0.000919 
"36059","4126.00","3","36"," ","NY","Nassau NY","36",-73.6355,40.672385,1552,1,0.001422 
"36059","4127.00","1","36"," ","NY","Nassau NY","36",-73.629883,40.664105,1151,1,0.001055 
"36059","4127.00","2","36"," ","NY","Nassau NY","36",-73.624999,40.671138,1223,1,0.001121 
"36059","4127.00","3","36"," ","NY","Nassau NY","36",-73.623678,40.664503,1601,1,0.001467 
"36059","4128.00","1","36"," ","NY","Nassau NY","36",-73.620642,40.684976,1329,1,0.001218 
"36059","4128.00","2","36"," ","NY","Nassau NY","36",-73.620168,40.681496,1186,1,0.001087 
"36059","4128.00","3","36"," ","NY","Nassau NY","36",-73.623901,40.677471,728,1,0.000667 
"36059","4129.00","1","36"," ","NY","Nassau NY","36",-73.611182,40.681969,967,1,0.000886 
"36059","4129.00","2","36"," ","NY","Nassau NY","36",-73.608714,40.677455,1678,1,0.001538 
"36059","4129.00","3","36"," ","NY","Nassau NY","36",-73.602085,40.680242,1593,1,0.00146 
"36059","4129.00","4","36"," ","NY","Nassau NY","36",-73.617246,40.677015,1717,1,0.001573 
"36059","4130.01","1","36"," ","NY","Nassau NY","36",-73.642299,40.643658,1361,1,0.001247 
"36059","4130.01","2","36"," ","NY","Nassau NY","36",-73.647649,40.644415,1490,1,0.001365 
"36059","4130.01","3","36"," ","NY","Nassau NY","36",-73.653795,40.643358,1464,1,0.001342 
"36059","4130.02","1","36"," ","NY","Nassau NY","36",-73.650417,40.638552,891,1,0.000816 
"36059","4130.02","2","36"," ","NY","Nassau NY","36",-73.649808,40.635803,1017,1,0.000932 
"36059","4130.02","3","36"," ","NY","Nassau NY","36",-73.655808,40.627915,832,1,0.000762 
"36059","4130.02","4","36"," ","NY","Nassau NY","36",-73.658213,40.629083,994,1,0.000911 
"36059","4131.00","1","36"," ","NY","Nassau NY","36",-73.633622,40.649639,1306,1,0.001197 
"36059","4131.00","2","36"," ","NY","Nassau NY","36",-73.624376,40.654211,805,1,0.000738 
"36059","4131.00","3","36"," ","NY","Nassau NY","36",-73.630248,40.647887,1146,1,0.00105 
"36059","4131.00","4","36"," ","NY","Nassau NY","36",-73.622018,40.650015,984,1,0.000902 
"36059","4131.00","5","36"," ","NY","Nassau NY","36",-73.624191,40.646946,791,1,0.000725 
"36059","4132.00","1","36"," ","NY","Nassau NY","36",-73.647758,40.633016,734,1,0.000673 
"36059","4132.00","2","36"," ","NY","Nassau NY","36",-73.64735,40.629714,1184,1,0.001085 
"36059","4132.00","3","36"," ","NY","Nassau NY","36",-73.64428,40.624688,2210,1,0.002025 
"36059","4132.00","4","36"," ","NY","Nassau NY","36",-73.642797,40.636033,748,1,0.000685 
"36059","4132.00","5","36"," ","NY","Nassau NY","36",-73.637038,40.640196,1606,1,0.001472 
"36059","4133.00","1","36"," ","NY","Nassau NY","36",-73.62085,40.643549,863,1,0.000791 
"36059","4133.00","2","36"," ","NY","Nassau NY","36",-73.622262,40.639813,1194,1,0.001094 
"36059","4133.00","3","36"," ","NY","Nassau NY","36",-73.628918,40.643588,874,1,0.000801 
"36059","4133.00","4","36"," ","NY","Nassau NY","36",-73.630558,40.640616,763,1,0.000699 
"36059","4133.00","5","36"," ","NY","Nassau NY","36",-73.626401,40.635623,867,1,0.000794 
"36059","4133.00","6","36"," ","NY","Nassau NY","36",-73.632434,40.635244,1161,1,0.001064 
"36059","4133.00","7","36"," ","NY","Nassau NY","36",-73.636995,40.632271,1122,1,0.001028 
"36059","4134.00","1","36"," ","NY","Nassau NY","36",-73.619534,40.634527,973,1,0.000892 
"36059","4134.00","2","36"," ","NY","Nassau NY","36",-73.623988,40.627422,1631,1,0.001495 
"36059","4134.00","3","36"," ","NY","Nassau NY","36",-73.629872,40.621556,1905,1,0.001746 
"36059","4134.00","4","36"," ","NY","Nassau NY","36",-73.636139,40.62467,1193,1,0.001093 
"36059","4135.00","1","36"," ","NY","Nassau NY","36",-73.613901,40.664609,1080,1,0.00099 
"36059","4135.00","2","36"," ","NY","Nassau NY","36",-73.604892,40.668555,1101,1,0.001009 
"36059","4135.00","3","36"," ","NY","Nassau NY","36",-73.606201,40.673162,1536,1,0.001408 
"36059","4135.00","4","36"," ","NY","Nassau NY","36",-73.613339,40.671602,1525,1,0.001397 
"36059","4135.00","5","36"," ","NY","Nassau NY","36",-73.618931,40.669948,1044,1,0.000957 
"36059","4135.00","6","36"," ","NY","Nassau NY","36",-73.611836,40.666776,1076,1,0.000986 
"36059","4136.00","1","36"," ","NY","Nassau NY","36",-73.60541,40.660648,1052,1,0.000964 
"36059","4136.00","2","36"," ","NY","Nassau NY","36",-73.607759,40.653573,1145,1,0.001049 
"36059","4136.00","3","36"," ","NY","Nassau NY","36",-73.61464,40.654025,896,1,0.000821 
"36059","4136.00","4","36"," ","NY","Nassau NY","36",-73.617539,40.659016,1214,1,0.001112 
"36059","4136.00","5","36"," ","NY","Nassau NY","36",-73.611112,40.659933,1123,1,0.001029 
"36059","4137.00","1","36"," ","NY","Nassau NY","36",-73.603502,40.644593,845,1,0.000774 
"36059","4137.00","2","36"," ","NY","Nassau NY","36",-73.605931,40.644238,728,1,0.000667 
"36059","4137.00","3","36"," ","NY","Nassau NY","36",-73.609761,40.647018,1199,1,0.001099 
"36059","4137.00","4","36"," ","NY","Nassau NY","36",-73.612561,40.641115,1161,1,0.001064 
"36059","4137.00","5","36"," ","NY","Nassau NY","36",-73.615722,40.648201,1353,1,0.00124 
"36059","4138.03","1","36"," ","NY","Nassau NY","36",-73.605117,40.636124,982,1,0.0009 
"36059","4138.03","2","36"," ","NY","Nassau NY","36",-73.608449,40.63507,725,1,0.000664 
"36059","4138.03","3","36"," ","NY","Nassau NY","36",-73.613088,40.635179,1466,1,0.001343 
"36059","4138.03","4","36"," ","NY","Nassau NY","36",-73.608564,40.629702,1028,1,0.000942 
"36059","4138.04","1","36"," ","NY","Nassau NY","36",-73.599849,40.627373,1310,1,0.0012 
"36059","4138.04","2","36"," ","NY","Nassau NY","36",-73.597481,40.629761,1390,1,0.001274 
"36059","4138.04","3","36"," ","NY","Nassau NY","36",-73.601431,40.638124,1201,1,0.001101 
"36059","4139.00","1","36"," ","NY","Nassau NY","36",-73.58932,40.684339,1778,1,0.001629 
"36059","4139.00","2","36"," ","NY","Nassau NY","36",-73.585886,40.676008,1600,1,0.001466 
"36059","4139.00","3","36"," ","NY","Nassau NY","36",-73.594775,40.682549,1565,1,0.001434 
"36059","4139.00","4","36"," ","NY","Nassau NY","36",-73.59351,40.674903,1411,1,0.001293 
"36059","4139.00","5","36"," ","NY","Nassau NY","36",-73.594255,40.678227,1182,1,0.001083 
"36059","4140.01","1","36"," ","NY","Nassau NY","36",-73.582734,40.68775,1060,1,0.000971 
"36059","4140.01","2","36"," ","NY","Nassau NY","36",-73.584757,40.686932,1009,1,0.000925 
"36059","4140.01","3","36"," ","NY","Nassau NY","36",-73.577739,40.682203,831,1,0.000761 
"36059","4140.01","4","36"," ","NY","Nassau NY","36",-73.582501,40.68238,1104,1,0.001012 
"36059","4140.02","1","36"," ","NY","Nassau NY","36",-73.58381,40.677232,1164,1,0.001067 
"36059","4140.02","2","36"," ","NY","Nassau NY","36",-73.575568,40.67308,1819,1,0.001667 
"36059","4140.02","3","36"," ","NY","Nassau NY","36",-73.579479,40.676192,1735,1,0.00159 
"36059","4141.00","1","36"," ","NY","Nassau NY","36",-73.579296,40.667904,1179,1,0.00108 
"36059","4141.00","2","36"," ","NY","Nassau NY","36",-73.584682,40.667728,1109,1,0.001016 
"36059","4141.00","3","36"," ","NY","Nassau NY","36",-73.585177,40.671335,977,1,0.000895 
"36059","4141.00","4","36"," ","NY","Nassau NY","36",-73.595714,40.671312,991,1,0.000908 
"36059","4141.00","5","36"," ","NY","Nassau NY","36",-73.59043,40.667928,1016,1,0.000931 
"36059","4141.00","6","36"," ","NY","Nassau NY","36",-73.597467,40.666749,1283,1,0.001176 
"36059","4142.01","1","36"," ","NY","Nassau NY","36",-73.59507,40.659004,2099,1,0.001923 
"36059","4142.01","2","36"," ","NY","Nassau NY","36",-73.596908,40.662586,819,1,0.00075 
"36059","4142.01","3","36"," ","NY","Nassau NY","36",-73.588217,40.658328,2216,1,0.002031 
"36059","4142.02","1","36"," ","NY","Nassau NY","36",-73.577159,40.664728,1017,1,0.000932 
"36059","4142.02","2","36"," ","NY","Nassau NY","36",-73.588039,40.663233,1134,1,0.001039 
"36059","4142.02","3","36"," ","NY","Nassau NY","36",-73.581763,40.664008,1233,1,0.00113 
"36059","4142.02","4","36"," ","NY","Nassau NY","36",-73.587481,40.6607,1149,1,0.001053 
"36059","4143.01","1","36"," ","NY","Nassau NY","36",-73.588813,40.654293,2333,1,0.002138 
"36059","4143.01","2","36"," ","NY","Nassau NY","36",-73.597218,40.653544,1166,1,0.001068 
"36059","4143.03","1","36"," ","NY","Nassau NY","36",-73.591123,40.650994,1574,1,0.001442 
"36059","4143.03","2","36"," ","NY","Nassau NY","36",-73.599802,40.64989,834,1,0.000764 
"36059","4143.03","3","36"," ","NY","Nassau NY","36",-73.596756,40.646337,1105,1,0.001013 
"36059","4143.03","4","36"," ","NY","Nassau NY","36",-73.589413,40.647419,903,1,0.000827 
"36059","4143.04","1","36"," ","NY","Nassau NY","36",-73.579443,40.650293,2236,1,0.002049 
"36059","4143.04","2","36"," ","NY","Nassau NY","36",-73.584193,40.64996,1524,1,0.001397 
"36059","4144.00","1","36"," ","NY","Nassau NY","36",-73.573686,40.662318,1116,1,0.001023 
"36059","4144.00","2","36"," ","NY","Nassau NY","36",-73.577906,40.660696,1035,1,0.000948 
"36059","4144.00","3","36"," ","NY","Nassau NY","36",-73.582116,40.660022,1245,1,0.001141 
"36059","4144.00","4","36"," ","NY","Nassau NY","36",-73.572997,40.65599,744,1,0.000682 
"36059","4144.00","5","36"," ","NY","Nassau NY","36",-73.572615,40.644552,1099,1,0.001007 
"36059","4145.01","1","36"," ","NY","Nassau NY","36",-73.587689,40.633981,1673,1,0.001533 
"36059","4145.01","2","36"," ","NY","Nassau NY","36",-73.593569,40.641089,1658,1,0.001519 
"36059","4145.01","3","36"," ","NY","Nassau NY","36",-73.594582,40.637078,854,1,0.000783 
"36059","4145.01","4","36"," ","NY","Nassau NY","36",-73.587596,40.641661,1254,1,0.001149 
"36059","4145.02","1","36"," ","NY","Nassau NY","36",-73.579495,40.642723,2009,1,0.001841 
"36059","4145.02","2","36"," ","NY","Nassau NY","36",-73.578504,40.633292,1565,1,0.001434 
"36059","4145.02","3","36"," ","NY","Nassau NY","36",-73.583241,40.633402,711,1,0.000652 
"36059","4146.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.566952,40.686989,850,1,0.012032 
"36059","4146.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.563605,40.683114,1212,1,0.017157 
"36059","4146.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.562571,40.67865,913,1,0.012924 
"36059","4146.00","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.568417,40.680761,748,1,0.010588 
"36059","4147.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.556935,40.686127,1785,1,0.025268 
"36059","4147.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.550787,40.683888,1500,1,0.021234 
"36059","4147.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.55483,40.679834,1303,1,0.018445 
"36059","4148.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.535164,40.679794,962,1,0.013618 
"36059","4148.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.547227,40.67925,1317,1,0.018643 
"36059","4148.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.545915,40.688832,983,1,0.013915 
"36059","4148.00","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.542275,40.68045,821,1,0.011622 
"36059","4148.00","5","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.543617,40.684967,745,1,0.010546 
"36059","4148.00","6","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.538636,40.677409,725,1,0.010263 
"36059","4148.00","7","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.538696,40.686548,1061,1,0.015019 
"36059","4149.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.530715,40.695122,1193,1,0.016888 
"36059","4149.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.536168,40.693762,1204,1,0.017043 
"36059","4149.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.531672,40.689364,1276,1,0.018063 
"36059","4149.00","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.531417,40.686995,1319,1,0.018671 
"36059","4149.00","5","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.525987,40.682728,1381,1,0.019549 
"36059","4149.00","6","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.530903,40.680846,801,1,0.011339 
"36059","4150.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.561581,40.670497,1605,1,0.02272 
"36059","4150.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.563434,40.674898,1560,1,0.022083 
"36059","4150.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.556587,40.665951,652,1,0.00923 
"36059","4150.00","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.55928,40.663542,679,1,0.009612 
"36059","4150.00","5","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.564251,40.667794,1503,1,0.021276 
"36059","4151.01","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.554459,40.658503,1454,1,0.020582 
"36059","4151.01","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.56121,40.656998,1287,1,0.018218 
"36059","4151.02","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.548797,40.651444,1101,1,0.015585 
"36059","4151.02","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.548743,40.647176,998,1,0.014127 
"36059","4151.02","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.548607,40.641697,1205,1,0.017058 
"36059","4151.02","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.554063,40.645109,791,1,0.011197 
"36059","4151.02","5","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.556034,40.649965,1064,1,0.015062 
"36059","4152.01","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.551947,40.67331,1276,1,0.018063 
"36059","4152.01","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.548368,40.668644,1343,1,0.019011 
"36059","4152.01","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.546086,40.661162,1151,1,0.016293 
"36059","4152.02","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.542213,40.656805,801,1,0.011339 
"36059","4152.02","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.543805,40.652907,780,1,0.011041 
"36059","4152.02","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.539679,40.650794,779,1,0.011027 
"36059","4152.02","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.53564,40.645711,2068,1,0.029274 
"36059","4153.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.525738,40.676942,862,1,0.012202 
"36059","4153.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.523988,40.673256,792,1,0.011211 
"36059","4153.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.531197,40.671367,841,1,0.011905 
"36059","4153.00","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.536894,40.668968,1041,1,0.014736 
"36059","4153.00","5","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.541287,40.670942,819,1,0.011593 
"36059","4153.00","6","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.535098,40.674536,1691,1,0.023937 
"36059","4154.01","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.524349,40.666454,767,1,0.010857 
"36059","4154.01","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.531756,40.665212,767,1,0.010857 
"36059","4154.01","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.531157,40.653968,2774,1,0.039268 
"36059","4154.01","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.536825,40.662303,1067,1,0.015104 
"36059","4154.02","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.522382,40.649319,2602,1,0.036833 
"36059","4154.02","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.523033,40.653466,1284,1,0.018176 
"36059","4154.02","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.524417,40.661204,911,1,0.012896 
"36059","4155.00","1","36"," ","NY","Nassau NY","36",-73.486496,40.697506,1348,1,0.001235 
"36059","4155.00","2","36"," ","NY","Nassau NY","36",-73.488367,40.692844,1265,1,0.001159 
"36059","4156.00","1","36"," ","NY","Nassau NY","36",-73.518368,40.687634,1147,1,0.001051 
"36059","4156.00","2","36"," ","NY","Nassau NY","36",-73.521771,40.687264,960,1,0.00088 
"36059","4156.00","3","36"," ","NY","Nassau NY","36",-73.520276,40.677025,961,0.893123,0.000881 
"36059","4156.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.523744,40.679043,115,0.106877,0.001628 
"36059","4156.00","4","36"," ","NY","Nassau NY","36",-73.517876,40.67875,717,1,0.000657 
"36059","4156.00","5","36"," ","NY","Nassau NY","36",-73.51166,40.683378,1063,1,0.000974 
"36059","4156.00","6","36"," ","NY","Nassau NY","36",-73.514024,40.668237,696,1,0.000638 
"36059","4157.00","1","36"," ","NY","Nassau NY","36",-73.516499,40.653367,1921,1,0.00176 
"36059","4157.00","2","36"," ","NY","Nassau NY","36",-73.505026,40.669165,1204,1,0.001103 
"36059","4157.00","3","36"," ","NY","Nassau NY","36",-73.508117,40.664977,1347,1,0.001234 
"36059","4157.00","4","36"," ","NY","Nassau NY","36",-73.513961,40.660044,1619,1,0.001484 
"36059","4158.02","1","36"," ","NY","Nassau NY","36",-73.499746,40.690416,1221,1,0.001119 
"36059","4158.02","2","36"," ","NY","Nassau NY","36",-73.501373,40.676753,1838,1,0.001684 
"36059","4158.02","3","36"," ","NY","Nassau NY","36",-73.49973,40.685118,841,1,0.000771 
"36059","4158.02","4","36"," ","NY","Nassau NY","36",-73.503366,40.681036,1685,1,0.001544 
"36059","4158.02","5","36"," ","NY","Nassau NY","36",-73.505887,40.688001,1536,1,0.001408 
"36059","4160.00","1","36"," ","NY","Nassau NY","36",-73.496975,40.670842,1368,1,0.001254 
"36059","4160.00","2","36"," ","NY","Nassau NY","36",-73.498201,40.667484,854,1,0.000783 
"36059","4160.00","3","36"," ","NY","Nassau NY","36",-73.484887,40.670823,911,1,0.000835 
"36059","4160.00","4","36"," ","NY","Nassau NY","36",-73.489789,40.669839,865,1,0.000793 
"36059","4161.00","1","36"," ","NY","Nassau NY","36",-73.488408,40.663484,1314,1,0.001204 
"36059","4161.00","2","36"," ","NY","Nassau NY","36",-73.490621,40.655146,1914,1,0.001754 
"36059","4161.00","3","36"," ","NY","Nassau NY","36",-73.50047,40.66192,1783,1,0.001634 
"36059","4161.00","4","36"," ","NY","Nassau NY","36",-73.496501,40.656083,1481,1,0.001357 
"36059","4162.01","1","36"," ","NY","Nassau NY","36",-73.665055,40.602364,1301,1,0.001192 
"36059","4162.01","2","36"," ","NY","Nassau NY","36",-73.64606,40.607451,1408,1,0.00129 
"36059","4162.01","3","36"," ","NY","Nassau NY","36",-73.650992,40.599311,1006,1,0.000922 
"36059","4162.02","1","36"," ","NY","Nassau NY","36",-73.651579,40.609835,1061,1,0.000972 
"36059","4162.02","2","36"," ","NY","Nassau NY","36",-73.653803,40.605356,1307,1,0.001198 
"36059","4162.02","3","36"," ","NY","Nassau NY","36",-73.658974,40.603734,1162,1,0.001065 
"36059","4162.02","4","36"," ","NY","Nassau NY","36",-73.659208,40.599006,1125,1,0.001031 
"36059","4163.00","1","36"," ","NY","Nassau NY","36",-73.703586,40.586696,1264,1,0.001158 
"36059","4163.00","2","36"," ","NY","Nassau NY","36",-73.711195,40.587498,785,1,0.000719 
"36059","4163.00","3","36"," ","NY","Nassau NY","36",-73.729056,40.588344,1263,1,0.001157 
"36059","4163.00","4","36"," ","NY","Nassau NY","36",-73.739847,40.590372,628,1,0.000575 
"36059","4164.01","1","36"," ","NY","Nassau NY","36",-73.695353,40.585963,1199,1,0.001099 
"36059","4164.01","2","36"," ","NY","Nassau NY","36",-73.699038,40.586307,1592,1,0.001459 
"36059","4164.01","3","36"," ","NY","Nassau NY","36",-73.692022,40.586177,1100,1,0.001008 
"36059","4164.02","1","36"," ","NY","Nassau NY","36",-73.688628,40.586212,1091,1,0.001 
"36059","4164.02","2","36"," ","NY","Nassau NY","36",-73.683561,40.586713,2158,1,0.001977 
"36059","4165.00","1","36"," ","NY","Nassau NY","36",-73.660267,40.590936,1275,1,0.001168 
"36059","4165.00","2","36"," ","NY","Nassau NY","36",-73.664255,40.591657,942,1,0.000863 
"36059","4165.00","3","36"," ","NY","Nassau NY","36",-73.669617,40.589907,1965,1,0.001801 
"36059","4165.00","4","36"," ","NY","Nassau NY","36",-73.672955,40.591127,931,1,0.000853 
"36059","4165.00","5","36"," ","NY","Nassau NY","36",-73.678479,40.590209,1045,1,0.000958 
"36059","4166.00","1","36"," ","NY","Nassau NY","36",-73.660964,40.586798,860,1,0.000788 
"36059","4166.00","2","36"," ","NY","Nassau NY","36",-73.663511,40.584997,1018,1,0.000933 
"36059","4166.00","3","36"," ","NY","Nassau NY","36",-73.66733,40.586602,690,1,0.000632 
"36059","4166.00","4","36"," ","NY","Nassau NY","36",-73.670348,40.585255,977,1,0.000895 
"36059","4166.00","5","36"," ","NY","Nassau NY","36",-73.674876,40.585433,879,1,0.000805 
"36059","4166.00","6","36"," ","NY","Nassau NY","36",-73.678619,40.586477,968,1,0.000887 
"36059","4167.01","1","36"," ","NY","Nassau NY","36",-73.649441,40.592993,730,1,0.000669 
"36059","4167.01","2","36"," ","NY","Nassau NY","36",-73.649625,40.59024,802,1,0.000735 
"36059","4167.01","3","36"," ","NY","Nassau NY","36",-73.649563,40.587445,685,1,0.000628 
"36059","4167.01","4","36"," ","NY","Nassau NY","36",-73.654794,40.592467,1077,1,0.000987 
"36059","4167.01","5","36"," ","NY","Nassau NY","36",-73.655431,40.588516,1035,1,0.000948 
"36059","4167.02","1","36"," ","NY","Nassau NY","36",-73.653135,40.583596,1052,1,0.000964 
"36059","4167.02","2","36"," ","NY","Nassau NY","36",-73.655468,40.584896,1424,1,0.001305 
"36059","4167.02","3","36"," ","NY","Nassau NY","36",-73.649444,40.58447,1679,1,0.001539 
"36059","4168.01","1","36"," ","NY","Nassau NY","36",-73.641569,40.593036,1012,1,0.000927 
"36059","4168.01","2","36"," ","NY","Nassau NY","36",-73.642877,40.590615,1091,1,0.001 
"36059","4168.02","1","36"," ","NY","Nassau NY","36",-73.642234,40.583875,2086,1,0.001911 
"36059","4168.02","2","36"," ","NY","Nassau NY","36",-73.642107,40.586588,1912,1,0.001752 
"36059","4169.00","1","36"," ","NY","Nassau NY","36",-73.613984,40.590912,1295,1,0.001187 
"36059","4169.00","2","36"," ","NY","Nassau NY","36",-73.630749,40.588346,1602,1,0.001468 
"36059","4169.00","3","36"," ","NY","Nassau NY","36",-73.58017,40.590234,1219,1,0.001117 
"36059","5170.00","1","36"," ","NY","Nassau NY","36",-73.635675,40.877503,1837,1,0.001683 
"36059","5170.00","2","36"," ","NY","Nassau NY","36",-73.628792,40.893054,698,1,0.00064 
"36059","5170.00","3","36"," ","NY","Nassau NY","36",-73.649359,40.871895,991,1,0.000908 
"36059","5171.01","1","36"," ","NY","Nassau NY","36",-73.643149,40.869273,912,1,0.000836 
"36059","5171.01","2","36"," ","NY","Nassau NY","36",-73.647808,40.86332,1252,1,0.001147 
"36059","5171.01","3","36"," ","NY","Nassau NY","36",-73.637785,40.866255,760,1,0.000696 
"36059","5171.01","4","36"," ","NY","Nassau NY","36",-73.634711,40.870317,1233,1,0.00113 
"36059","5171.01","5","36"," ","NY","Nassau NY","36",-73.643672,40.865635,1047,1,0.000959 
"36059","5171.02","1","36"," ","NY","Nassau NY","36",-73.619166,40.878433,1164,1,0.001067 
"36059","5171.02","2","36"," ","NY","Nassau NY","36",-73.62648,40.87563,1198,1,0.001098 
"36059","5172.00","1","36"," ","NY","Nassau NY","36",-73.63068,40.863406,2297,1,0.002105 
"36059","5172.00","2","36"," ","NY","Nassau NY","36",-73.627759,40.856707,1438,1,0.001318 
"36059","5172.00","3","36"," ","NY","Nassau NY","36",-73.626566,40.852473,2100,1,0.001924 
"36059","5172.00","4","36"," ","NY","Nassau NY","36",-73.638397,40.85466,1322,1,0.001211 
"36059","5172.00","5","36"," ","NY","Nassau NY","36",-73.632593,40.856863,901,1,0.000826 
"36059","5173.01","1","36"," ","NY","Nassau NY","36",-73.620163,40.8676,957,1,0.000877 
"36059","5173.01","2","36"," ","NY","Nassau NY","36",-73.623003,40.86344,1074,1,0.000984 
"36059","5173.01","3","36"," ","NY","Nassau NY","36",-73.619364,40.872242,995,1,0.000912 
"36059","5173.02","1","36"," ","NY","Nassau NY","36",-73.617281,40.856144,1155,1,0.001058 
"36059","5173.02","2","36"," ","NY","Nassau NY","36",-73.612886,40.856974,1004,1,0.00092 
"36059","5173.02","3","36"," ","NY","Nassau NY","36",-73.606453,40.85763,1120,1,0.001026 
"36059","5173.02","4","36"," ","NY","Nassau NY","36",-73.606962,40.861376,1509,1,0.001383 
"36059","5174.00","1","36"," ","NY","Nassau NY","36",-73.638092,40.848515,1210,1,0.001109 
"36059","5174.00","2","36"," ","NY","Nassau NY","36",-73.640734,40.841657,1317,1,0.001207 
"36059","5174.00","3","36"," ","NY","Nassau NY","36",-73.645431,40.848943,653,1,0.000598 
"36059","5174.00","4","36"," ","NY","Nassau NY","36",-73.648441,40.849727,765,1,0.000701 
"36059","5174.00","5","36"," ","NY","Nassau NY","36",-73.64887,40.84316,1050,1,0.000962 
"36059","5175.00","1","36"," ","NY","Nassau NY","36",-73.630597,40.824181,1274,1,0.001167 
"36059","5175.00","2","36"," ","NY","Nassau NY","36",-73.634149,40.831912,1246,1,0.001142 
"36059","5175.00","3","36"," ","NY","Nassau NY","36",-73.638768,40.828581,1301,1,0.001192 
"36059","5176.00","1","36"," ","NY","Nassau NY","36",-73.604515,40.854754,954,1,0.000874 
"36059","5176.00","2","36"," ","NY","Nassau NY","36",-73.617908,40.84303,1693,1,0.001551 
"36059","5176.00","3","36"," ","NY","Nassau NY","36",-73.623995,40.833085,824,1,0.000755 
"36059","5176.00","4","36"," ","NY","Nassau NY","36",-73.630423,40.840607,1226,1,0.001123 
"36059","5177.01","1","36"," ","NY","Nassau NY","36",-73.557436,40.82539,1272,1,0.001166 
